datetime,year,month,day,hour,et_actual_mm,et_crop_adjusted_mm,effective_precip_mm,et_green_mm,et_blue_mm
2020-08-01 00:00:00,2020,8,1,0,4.426937353727993,2.2134686768639966,0.0,0.0,2.2134686768639966
2020-08-01 06:00:00,2020,8,1,6,5.215594134103559,2.6077970670517794,0.0,0.0,2.6077970670517794
2020-08-01 12:00:00,2020,8,1,12,8.33911030111524,4.16955515055762,0.0,0.0,4.16955515055762
2020-08-01 18:00:00,2020,8,1,18,5.494792651488814,2.747396325744407,0.0,0.0,2.747396325744407
2020-08-02 00:00:00,2020,8,2,0,3.9944751624516552,1.9972375812258276,0.0,0.0,1.9972375812258276
2020-08-02 06:00:00,2020,8,2,6,4.81137535158219,2.405687675791095,0.0,0.0,2.405687675791095
2020-08-02 12:00:00,2020,8,2,12,8.253005468774642,4.126502734387321,0.0,0.0,4.126502734387321
2020-08-02 18:00:00,2020,8,2,18,4.833164276745352,2.416582138372676,0.0,0.0,2.416582138372676
2020-08-03 00:00:00,2020,8,3,0,4.433345552206728,2.216672776103364,0.0,0.0,2.216672776103364
2020-08-03 06:00:00,2020,8,3,6,5.538722148819915,2.7693610744099577,0.0,0.0,2.7693610744099577
2020-08-03 12:00:00,2020,8,3,12,8.782497963381566,4.391248981690783,10.966610216013501,4.391248981690783,0.0
2020-08-03 18:00:00,2020,8,3,18,4.656800786804117,2.3284003934020583,0.0,0.0,2.3284003934020583
2020-08-04 00:00:00,2020,8,4,0,4.427631467098068,2.213815733549034,9.805230722163143,2.213815733549034,0.0
2020-08-04 06:00:00,2020,8,4,6,4.929295123826551,2.4646475619132757,0.0,0.0,2.4646475619132757
2020-08-04 12:00:00,2020,8,4,12,8.520784230255636,4.260392115127818,0.0,0.0,4.260392115127818
2020-08-04 18:00:00,2020,8,4,18,5.36127069942102,2.68063534971051,0.0,0.0,2.68063534971051
2020-08-05 00:00:00,2020,8,5,0,4.569618039840303,2.2848090199201514,0.0,0.0,2.2848090199201514
2020-08-05 06:00:00,2020,8,5,6,4.702777024374355,2.3513885121871776,0.0,0.0,2.3513885121871776
2020-08-05 12:00:00,2020,8,5,12,8.43870977835301,4.219354889176505,0.0,0.0,4.219354889176505
2020-08-05 18:00:00,2020,8,5,18,5.240264959149392,2.620132479574696,0.0,0.0,2.620132479574696
2020-08-06 00:00:00,2020,8,6,0,4.566350115665439,2.2831750578327195,0.0,0.0,2.2831750578327195
2020-08-06 06:00:00,2020,8,6,6,5.479687128264576,2.739843564132288,0.0,0.0,2.739843564132288
2020-08-06 12:00:00,2020,8,6,12,8.127548041914494,4.063774020957247,0.0,0.0,4.063774020957247
2020-08-06 18:00:00,2020,8,6,18,5.603556538611242,2.801778269305621,0.0,0.0,2.801778269305621
2020-08-07 00:00:00,2020,8,7,0,4.378896525975986,2.189448262987993,3.93664307984407,2.189448262987993,0.0
2020-08-07 06:00:00,2020,8,7,6,5.3636174619366,2.6818087309683,0.0,0.0,2.6818087309683
2020-08-07 12:00:00,2020,8,7,12,8.450703009592921,4.2253515047964605,0.0,0.0,4.2253515047964605
2020-08-07 18:00:00,2020,8,7,18,5.1129349422853805,2.5564674711426902,0.0,0.0,2.5564674711426902
2020-08-08 00:00:00,2020,8,8,0,4.67849911370324,2.33924955685162,0.0,0.0,2.33924955685162
2020-08-08 06:00:00,2020,8,8,6,4.541265197259451,2.2706325986297253,0.0,0.0,2.2706325986297253
2020-08-08 12:00:00,2020,8,8,12,7.44750632876531,3.723753164382655,0.0,0.0,3.723753164382655
2020-08-08 18:00:00,2020,8,8,18,4.986676527091583,2.4933382635457915,0.0,0.0,2.4933382635457915
2020-08-09 00:00:00,2020,8,9,0,4.3498098982207,2.17490494911035,0.0,0.0,2.17490494911035
2020-08-09 06:00:00,2020,8,9,6,4.770594661952971,2.3852973309764853,0.0,0.0,2.3852973309764853
2020-08-09 12:00:00,2020,8,9,12,8.259638944546714,4.129819472273357,0.0,0.0,4.129819472273357
2020-08-09 18:00:00,2020,8,9,18,4.839345562209099,2.4196727811045493,0.0,0.0,2.4196727811045493
2020-08-10 00:00:00,2020,8,10,0,4.375203275695368,2.187601637847684,0.0,0.0,2.187601637847684
2020-08-10 06:00:00,2020,8,10,6,5.016059125514302,2.508029562757151,0.0,0.0,2.508029562757151
2020-08-10 12:00:00,2020,8,10,12,7.836560686885792,3.918280343442896,0.0,0.0,3.918280343442896
2020-08-10 18:00:00,2020,8,10,18,4.788373387406121,2.3941866937030607,0.0,0.0,2.3941866937030607
2020-08-11 00:00:00,2020,8,11,0,4.198158765192493,2.0990793825962464,0.0,0.0,2.0990793825962464
2020-08-11 06:00:00,2020,8,11,6,4.755000646101782,2.377500323050891,0.0,0.0,2.377500323050891
2020-08-11 12:00:00,2020,8,11,12,7.711876862666467,3.8559384313332337,0.0,0.0,3.8559384313332337
2020-08-11 18:00:00,2020,8,11,18,4.937512086630607,2.4687560433153033,0.0,0.0,2.4687560433153033
2020-08-12 00:00:00,2020,8,12,0,3.8890407665079545,1.9445203832539772,0.0,0.0,1.9445203832539772
2020-08-12 06:00:00,2020,8,12,6,5.18370980537579,2.591854902687895,0.0,0.0,2.591854902687895
2020-08-12 12:00:00,2020,8,12,12,7.976317351042341,3.9881586755211704,0.0,0.0,3.9881586755211704
2020-08-12 18:00:00,2020,8,12,18,4.341884546653266,2.170942273326633,0.0,0.0,2.170942273326633
2020-08-13 00:00:00,2020,8,13,0,4.517472810617479,2.2587364053087393,5.0450731935862265,2.2587364053087393,0.0
2020-08-13 06:00:00,2020,8,13,6,4.710373079810818,2.355186539905409,0.0,0.0,2.355186539905409
2020-08-13 12:00:00,2020,8,13,12,8.138649517275487,4.069324758637744,0.0,0.0,4.069324758637744
2020-08-13 18:00:00,2020,8,13,18,4.9370738081466055,2.4685369040733027,0.0,0.0,2.4685369040733027
2020-08-14 00:00:00,2020,8,14,0,3.958936560942401,1.9794682804712005,0.0,0.0,1.9794682804712005
2020-08-14 06:00:00,2020,8,14,6,5.046080972993252,2.523040486496626,0.0,0.0,2.523040486496626
2020-08-14 12:00:00,2020,8,14,12,7.748322296611139,3.8741611483055696,0.0,0.0,3.8741611483055696
2020-08-14 18:00:00,2020,8,14,18,4.798237941134998,2.399118970567499,0.0,0.0,2.399118970567499
2020-08-15 00:00:00,2020,8,15,0,3.7848512706617687,1.8924256353308844,0.0,0.0,1.8924256353308844
2020-08-15 06:00:00,2020,8,15,6,4.119967264398436,2.059983632199218,0.0,0.0,2.059983632199218
2020-08-15 12:00:00,2020,8,15,12,8.146669515513828,4.073334757756914,0.0,0.0,4.073334757756914
2020-08-15 18:00:00,2020,8,15,18,4.6965003419241125,2.3482501709620562,0.0,0.0,2.3482501709620562
2020-08-16 00:00:00,2020,8,16,0,4.068011213010261,2.0340056065051306,0.0,0.0,2.0340056065051306
2020-08-16 06:00:00,2020,8,16,6,4.848154702595008,2.424077351297504,0.0,0.0,2.424077351297504
2020-08-16 12:00:00,2020,8,16,12,7.860975794113565,3.9304878970567825,0.0,0.0,3.9304878970567825
2020-08-16 18:00:00,2020,8,16,18,4.174268992752019,2.0871344963760095,0.0,0.0,2.0871344963760095
2020-08-17 00:00:00,2020,8,17,0,4.2758681079235,2.13793405396175,0.0,0.0,2.13793405396175
2020-08-17 06:00:00,2020,8,17,6,4.539672361818195,2.2698361809090977,0.0,0.0,2.2698361809090977
2020-08-17 12:00:00,2020,8,17,12,7.950571859860907,3.9752859299304535,0.0,0.0,3.9752859299304535
2020-08-17 18:00:00,2020,8,17,18,4.861601770641822,2.430800885320911,0.0,0.0,2.430800885320911
2020-08-18 00:00:00,2020,8,18,0,4.144282516805645,2.0721412584028225,0.0,0.0,2.0721412584028225
2020-08-18 06:00:00,2020,8,18,6,4.586081634121715,2.2930408170608576,0.0,0.0,2.2930408170608576
2020-08-18 12:00:00,2020,8,18,12,7.505889405783608,3.752944702891804,0.0,0.0,3.752944702891804
2020-08-18 18:00:00,2020,8,18,18,4.304583300043502,2.152291650021751,0.0,0.0,2.152291650021751
2020-08-19 00:00:00,2020,8,19,0,3.980025450971812,1.990012725485906,0.0,0.0,1.990012725485906
2020-08-19 06:00:00,2020,8,19,6,4.485424911202152,2.242712455601076,0.0,0.0,2.242712455601076
2020-08-19 12:00:00,2020,8,19,12,7.886275440481918,3.943137720240959,0.0,0.0,3.943137720240959
2020-08-19 18:00:00,2020,8,19,18,4.859014592819169,2.4295072964095845,0.0,0.0,2.4295072964095845
2020-08-20 00:00:00,2020,8,20,0,4.294575710462211,2.1472878552311054,0.0,0.0,2.1472878552311054
2020-08-20 06:00:00,2020,8,20,6,4.200315846414657,2.1001579232073286,0.0,0.0,2.1001579232073286
2020-08-20 12:00:00,2020,8,20,12,7.713693189111239,3.8568465945556194,0.0,0.0,3.8568465945556194
2020-08-20 18:00:00,2020,8,20,18,4.646984166953054,2.323492083476527,0.0,0.0,2.323492083476527
2020-08-21 00:00:00,2020,8,21,0,4.231594404473128,2.115797202236564,0.0,0.0,2.115797202236564
2020-08-21 06:00:00,2020,8,21,6,5.116908712295044,2.558454356147522,4.331483638964873,2.558454356147522,0.0
2020-08-21 12:00:00,2020,8,21,12,7.971528769830925,3.9857643849154627,0.0,0.0,3.9857643849154627
2020-08-21 18:00:00,2020,8,21,18,4.605974153763849,2.3029870768819247,0.0,0.0,2.3029870768819247
2020-08-22 00:00:00,2020,8,22,0,3.86082373533942,1.93041186766971,0.0,0.0,1.93041186766971
2020-08-22 06:00:00,2020,8,22,6,4.172053875094095,2.0860269375470475,0.0,0.0,2.0860269375470475
2020-08-22 12:00:00,2020,8,22,12,7.601295317093157,3.8006476585465787,0.0,0.0,3.8006476585465787
2020-08-22 18:00:00,2020,8,22,18,4.693410753209538,2.346705376604769,1.3680405574260517,1.3680405574260517,0.9786648191787175
2020-08-23 00:00:00,2020,8,23,0,3.744985206962809,1.8724926034814044,0.0,0.0,1.8724926034814044
2020-08-23 06:00:00,2020,8,23,6,4.630941494241888,2.315470747120944,0.0,0.0,2.315470747120944
2020-08-23 12:00:00,2020,8,23,12,7.791142730643069,3.8955713653215347,0.0,0.0,3.8955713653215347
2020-08-23 18:00:00,2020,8,23,18,4.773714609693176,2.386857304846588,0.0,0.0,2.386857304846588
2020-08-24 00:00:00,2020,8,24,0,3.893850396272229,1.9469251981361144,0.0,0.0,1.9469251981361144
2020-08-24 06:00:00,2020,8,24,6,4.267740704924249,2.1338703524621243,0.0,0.0,2.1338703524621243
2020-08-24 12:00:00,2020,8,24,12,8.0760881021884,4.0380440510942,0.0,0.0,4.0380440510942
2020-08-24 18:00:00,2020,8,24,18,4.221317034457382,2.110658517228691,0.0,0.0,2.110658517228691
2020-08-25 00:00:00,2020,8,25,0,4.041493003566524,2.020746501783262,0.0,0.0,2.020746501783262
2020-08-25 06:00:00,2020,8,25,6,4.548370246435996,2.274185123217998,0.0,0.0,2.274185123217998
2020-08-25 12:00:00,2020,8,25,12,7.648042959509609,3.8240214797548044,10.10022731692247,3.8240214797548044,0.0
2020-08-25 18:00:00,2020,8,25,18,4.347077795235493,2.1735388976177465,0.0,0.0,2.1735388976177465
2020-08-26 00:00:00,2020,8,26,0,3.4589872621214424,1.7294936310607212,0.0,0.0,1.7294936310607212
2020-08-26 06:00:00,2020,8,26,6,4.31963619166903,2.159818095834515,0.0,0.0,2.159818095834515
2020-08-26 12:00:00,2020,8,26,12,7.523057223378605,3.7615286116893025,2.1905437761877598,2.1905437761877598,1.5709848355015428
2020-08-26 18:00:00,2020,8,26,18,4.124397934689556,2.062198967344778,0.0,0.0,2.062198967344778
2020-08-27 00:00:00,2020,8,27,0,3.81552062988911,1.907760314944555,0.0,0.0,1.907760314944555
2020-08-27 06:00:00,2020,8,27,6,4.757398376743674,2.378699188371837,5.925154087183329,2.378699188371837,0.0
2020-08-27 12:00:00,2020,8,27,12,7.100341762903944,3.550170881451972,0.0,0.0,3.550170881451972
2020-08-27 18:00:00,2020,8,27,18,4.2402747948647965,2.1201373974323983,0.0,0.0,2.1201373974323983
2020-08-28 00:00:00,2020,8,28,0,3.684050022932052,1.842025011466026,0.0,0.0,1.842025011466026
2020-08-28 06:00:00,2020,8,28,6,4.296299946735411,2.1481499733677056,0.0,0.0,2.1481499733677056
2020-08-28 12:00:00,2020,8,28,12,6.902142027935696,3.451071013967848,0.0,0.0,3.451071013967848
2020-08-28 18:00:00,2020,8,28,18,4.244781069187398,2.122390534593699,0.0,0.0,2.122390534593699
2020-08-29 00:00:00,2020,8,29,0,3.6301917372223977,1.8150958686111989,0.0,0.0,1.8150958686111989
2020-08-29 06:00:00,2020,8,29,6,4.366209772532996,2.183104886266498,0.0,0.0,2.183104886266498
2020-08-29 12:00:00,2020,8,29,12,6.928627111323025,3.4643135556615126,0.0,0.0,3.4643135556615126
2020-08-29 18:00:00,2020,8,29,18,4.198505014073281,2.0992525070366406,0.0,0.0,2.0992525070366406
2020-08-30 00:00:00,2020,8,30,0,3.610083498616859,1.8050417493084294,0.0,0.0,1.8050417493084294
2020-08-30 06:00:00,2020,8,30,6,4.401320824375881,2.2006604121879403,0.0,0.0,2.2006604121879403
2020-08-30 12:00:00,2020,8,30,12,7.063477615921159,3.5317388079605796,0.0,0.0,3.5317388079605796
2020-08-30 18:00:00,2020,8,30,18,4.0092687865067695,2.0046343932533848,0.0,0.0,2.0046343932533848
2020-08-31 00:00:00,2020,8,31,0,3.709493583214578,1.854746791607289,0.0,0.0,1.854746791607289
2020-08-31 06:00:00,2020,8,31,6,4.276073172292916,2.138036586146458,0.0,0.0,2.138036586146458
2020-08-31 12:00:00,2020,8,31,12,7.264211913369974,3.632105956684987,0.0,0.0,3.632105956684987
2020-08-31 18:00:00,2020,8,31,18,4.295469497034916,2.147734748517458,0.0,0.0,2.147734748517458
2020-09-01 00:00:00,2020,9,1,0,3.812894792108563,1.9064473960542816,0.0,0.0,1.9064473960542816
2020-09-01 06:00:00,2020,9,1,6,4.91027055019796,2.45513527509898,5.938533135010574,2.45513527509898,0.0
2020-09-01 12:00:00,2020,9,1,12,6.865718670668185,3.4328593353340926,0.0,0.0,3.4328593353340926
2020-09-01 18:00:00,2020,9,1,18,4.349180395725684,2.174590197862842,0.0,0.0,2.174590197862842
2020-09-02 00:00:00,2020,9,2,0,3.534232557313464,1.767116278656732,0.0,0.0,1.767116278656732
2020-09-02 06:00:00,2020,9,2,6,4.55588389590583,2.277941947952915,0.0,0.0,2.277941947952915
2020-09-02 12:00:00,2020,9,2,12,7.142632527747449,3.5713162638737246,0.0,0.0,3.5713162638737246
2020-09-02 18:00:00,2020,9,2,18,3.496732358962812,1.748366179481406,0.0,0.0,1.748366179481406
2020-09-03 00:00:00,2020,9,3,0,3.995374675165608,1.997687337582804,0.0,0.0,1.997687337582804
2020-09-03 06:00:00,2020,9,3,6,4.7113605265124265,2.3556802632562133,0.0,0.0,2.3556802632562133
2020-09-03 12:00:00,2020,9,3,12,7.223766951257372,3.611883475628686,0.0,0.0,3.611883475628686
2020-09-03 18:00:00,2020,9,3,18,4.905707716072653,2.4528538580363266,0.0,0.0,2.4528538580363266
2020-09-04 00:00:00,2020,9,4,0,3.437870092111321,1.7189350460556605,0.0,0.0,1.7189350460556605
2020-09-04 06:00:00,2020,9,4,6,5.297623449174298,2.648811724587149,6.1402646851300515,2.648811724587149,0.0
2020-09-04 12:00:00,2020,9,4,12,7.08503266352794,3.54251633176397,0.0,0.0,3.54251633176397
2020-09-04 18:00:00,2020,9,4,18,4.395171958596421,2.1975859792982106,0.0,0.0,2.1975859792982106
2020-09-05 00:00:00,2020,9,5,0,4.1166617040857485,2.0583308520428742,0.0,0.0,2.0583308520428742
2020-09-05 06:00:00,2020,9,5,6,4.673836738971773,2.3369183694858866,0.0,0.0,2.3369183694858866
2020-09-05 12:00:00,2020,9,5,12,7.191065972153737,3.5955329860768686,0.0,0.0,3.5955329860768686
2020-09-05 18:00:00,2020,9,5,18,3.760062825663959,1.8800314128319795,0.0,0.0,1.8800314128319795
2020-09-06 00:00:00,2020,9,6,0,3.591923408018563,1.7959617040092815,0.0,0.0,1.7959617040092815
2020-09-06 06:00:00,2020,9,6,6,4.114929635822773,2.0574648179113866,0.0,0.0,2.0574648179113866
2020-09-06 12:00:00,2020,9,6,12,7.134058768098622,3.567029384049311,0.0,0.0,3.567029384049311
2020-09-06 18:00:00,2020,9,6,18,4.433134585724819,2.2165672928624094,0.0,0.0,2.2165672928624094
2020-09-07 00:00:00,2020,9,7,0,3.3308731881477422,1.6654365940738711,0.0,0.0,1.6654365940738711
2020-09-07 06:00:00,2020,9,7,6,4.076538695439352,2.038269347719676,0.0,0.0,2.038269347719676
2020-09-07 12:00:00,2020,9,7,12,6.703929980534667,3.3519649902673336,0.0,0.0,3.3519649902673336
2020-09-07 18:00:00,2020,9,7,18,4.066468298028274,2.033234149014137,0.0,0.0,2.033234149014137
2020-09-08 00:00:00,2020,9,8,0,3.922228650831797,1.9611143254158985,0.0,0.0,1.9611143254158985
2020-09-08 06:00:00,2020,9,8,6,3.9690709804248576,1.9845354902124288,0.0,0.0,1.9845354902124288
2020-09-08 12:00:00,2020,9,8,12,7.001035738527848,3.500517869263924,0.0,0.0,3.500517869263924
2020-09-08 18:00:00,2020,9,8,18,4.208590043963614,2.104295021981807,0.0,0.0,2.104295021981807
2020-09-09 00:00:00,2020,9,9,0,4.22236687191618,2.11118343595809,8.503699557056505,2.11118343595809,0.0
2020-09-09 06:00:00,2020,9,9,6,4.243686141522885,2.1218430707614426,2.4484357271059607,2.1218430707614426,0.0
2020-09-09 12:00:00,2020,9,9,12,7.323464688619679,3.6617323443098395,9.576255716722773,3.6617323443098395,0.0
2020-09-09 18:00:00,2020,9,9,18,3.77898475759215,1.889492378796075,0.0,0.0,1.889492378796075
2020-09-10 00:00:00,2020,9,10,0,3.115993342585404,1.557996671292702,0.0,0.0,1.557996671292702
2020-09-10 06:00:00,2020,9,10,6,4.075329464360808,2.037664732180404,0.0,0.0,2.037664732180404
2020-09-10 12:00:00,2020,9,10,12,6.235373012221701,3.1176865061108505,0.0,0.0,3.1176865061108505
2020-09-10 18:00:00,2020,9,10,18,3.8601928806092607,1.9300964403046303,0.0,0.0,1.9300964403046303
2020-09-11 00:00:00,2020,9,11,0,4.0984179547047885,2.0492089773523943,3.6632626931340484,2.0492089773523943,0.0
2020-09-11 06:00:00,2020,9,11,6,4.213327951552745,2.1066639757763723,0.0,0.0,2.1066639757763723
2020-09-11 12:00:00,2020,9,11,12,7.277927780604112,3.638963890302056,1.939344768626522,1.939344768626522,1.699619121675534
2020-09-11 18:00:00,2020,9,11,18,4.116276865171189,2.0581384325855945,0.0,0.0,2.0581384325855945
2020-09-12 00:00:00,2020,9,12,0,3.194363969242331,1.5971819846211655,0.0,0.0,1.5971819846211655
2020-09-12 06:00:00,2020,9,12,6,3.996938189771709,1.9984690948858546,0.0,0.0,1.9984690948858546
2020-09-12 12:00:00,2020,9,12,12,6.8023351428304775,3.4011675714152387,0.0,0.0,3.4011675714152387
2020-09-12 18:00:00,2020,9,12,18,4.096906973119851,2.0484534865599255,0.0,0.0,2.0484534865599255
2020-09-13 00:00:00,2020,9,13,0,3.5220388627810286,1.7610194313905143,0.0,0.0,1.7610194313905143
2020-09-13 06:00:00,2020,9,13,6,3.8380112564408506,1.9190056282204253,0.0,0.0,1.9190056282204253
2020-09-13 12:00:00,2020,9,13,12,6.716335225934011,3.3581676129670055,0.0,0.0,3.3581676129670055
2020-09-13 18:00:00,2020,9,13,18,3.936858470542525,1.9684292352712625,0.0,0.0,1.9684292352712625
2020-09-14 00:00:00,2020,9,14,0,3.188997821115344,1.594498910557672,0.0,0.0,1.594498910557672
2020-09-14 06:00:00,2020,9,14,6,3.462910268132457,1.7314551340662285,0.0,0.0,1.7314551340662285
2020-09-14 12:00:00,2020,9,14,12,7.243868458361838,3.621934229180919,0.0,0.0,3.621934229180919
2020-09-14 18:00:00,2020,9,14,18,3.533976360994229,1.7669881804971146,0.0,0.0,1.7669881804971146
2020-09-15 00:00:00,2020,9,15,0,3.139573093626032,1.569786546813016,0.0,0.0,1.569786546813016
2020-09-15 06:00:00,2020,9,15,6,3.498662252904354,1.749331126452177,0.0,0.0,1.749331126452177
2020-09-15 12:00:00,2020,9,15,12,6.694256639277849,3.3471283196389243,0.0,0.0,3.3471283196389243
2020-09-15 18:00:00,2020,9,15,18,4.130577831959994,2.065288915979997,0.0,0.0,2.065288915979997
2020-09-16 00:00:00,2020,9,16,0,3.1387145669950987,1.5693572834975493,0.0,0.0,1.5693572834975493
2020-09-16 06:00:00,2020,9,16,6,3.8565694676591074,1.9282847338295537,0.0,0.0,1.9282847338295537
2020-09-16 12:00:00,2020,9,16,12,6.203847883909847,3.1019239419549236,0.0,0.0,3.1019239419549236
2020-09-16 18:00:00,2020,9,16,18,3.6950745593735617,1.8475372796867808,0.0,0.0,1.8475372796867808
2020-09-17 00:00:00,2020,9,17,0,3.1581342999080286,1.5790671499540143,0.0,0.0,1.5790671499540143
2020-09-17 06:00:00,2020,9,17,6,3.64415188495278,1.82207594247639,0.0,0.0,1.82207594247639
2020-09-17 12:00:00,2020,9,17,12,6.836521428607737,3.4182607143038686,0.0,0.0,3.4182607143038686
2020-09-17 18:00:00,2020,9,17,18,3.812173597919655,1.9060867989598276,0.0,0.0,1.9060867989598276
2020-09-18 00:00:00,2020,9,18,0,3.493866885932512,1.746933442966256,0.0,0.0,1.746933442966256
2020-09-18 06:00:00,2020,9,18,6,3.781446257884034,1.890723128942017,0.0,0.0,1.890723128942017
2020-09-18 12:00:00,2020,9,18,12,7.045269488333921,3.5226347441669605,8.192301911015136,3.5226347441669605,0.0
2020-09-18 18:00:00,2020,9,18,18,3.902977447013431,1.9514887235067155,0.0,0.0,1.9514887235067155
2020-09-19 00:00:00,2020,9,19,0,3.3335036009008627,1.6667518004504314,0.0,0.0,1.6667518004504314
2020-09-19 06:00:00,2020,9,19,6,4.161338761742805,2.0806693808714023,0.0,0.0,2.0806693808714023
2020-09-19 12:00:00,2020,9,19,12,6.75862829718104,3.37931414859052,2.0069201270706456,2.0069201270706456,1.3723940215198742
2020-09-19 18:00:00,2020,9,19,18,3.9008823399757855,1.9504411699878927,0.0,0.0,1.9504411699878927
2020-09-20 00:00:00,2020,9,20,0,3.496922599455481,1.7484612997277404,0.0,0.0,1.7484612997277404
2020-09-20 06:00:00,2020,9,20,6,4.12401000387826,2.06200500193913,0.0,0.0,2.06200500193913
2020-09-20 12:00:00,2020,9,20,12,6.467945611755488,3.233972805877744,0.0,0.0,3.233972805877744
2020-09-20 18:00:00,2020,9,20,18,4.197215441048301,2.0986077205241505,0.0,0.0,2.0986077205241505
2020-09-21 00:00:00,2020,9,21,0,3.2351804460583065,1.6175902230291532,0.0,0.0,1.6175902230291532
2020-09-21 06:00:00,2020,9,21,6,3.931725822932042,1.965862911466021,0.0,0.0,1.965862911466021
2020-09-21 12:00:00,2020,9,21,12,6.328132267531549,3.1640661337657745,0.0,0.0,3.1640661337657745
2020-09-21 18:00:00,2020,9,21,18,3.3145585234521104,1.6572792617260552,0.0,0.0,1.6572792617260552
2020-09-22 00:00:00,2020,9,22,0,3.322333415766081,1.6611667078830405,0.0,0.0,1.6611667078830405
2020-09-22 06:00:00,2020,9,22,6,3.707315989272834,1.853657994636417,0.0,0.0,1.853657994636417
2020-09-22 12:00:00,2020,9,22,12,6.201991148463613,3.1009955742318067,0.0,0.0,3.1009955742318067
2020-09-22 18:00:00,2020,9,22,18,4.200219548657207,2.1001097743286037,0.0,0.0,2.1001097743286037
2020-09-23 00:00:00,2020,9,23,0,3.2539098081509,1.62695490407545,0.0,0.0,1.62695490407545
2020-09-23 06:00:00,2020,9,23,6,3.784749747768728,1.892374873884364,0.0,0.0,1.892374873884364
2020-09-23 12:00:00,2020,9,23,12,6.335939500336319,3.1679697501681594,0.0,0.0,3.1679697501681594
2020-09-23 18:00:00,2020,9,23,18,3.337037708288889,1.6685188541444445,0.0,0.0,1.6685188541444445
2020-09-24 00:00:00,2020,9,24,0,2.826911666603001,1.4134558333015006,0.0,0.0,1.4134558333015006
2020-09-24 06:00:00,2020,9,24,6,3.8806893731085728,1.9403446865542864,1.871017629473106,1.871017629473106,0.06932705708118037
2020-09-24 12:00:00,2020,9,24,12,6.248717200110503,3.1243586000552517,0.0,0.0,3.1243586000552517
2020-09-24 18:00:00,2020,9,24,18,3.638263363734502,1.819131681867251,0.0,0.0,1.819131681867251
2020-09-25 00:00:00,2020,9,25,0,3.1900665286221543,1.5950332643110772,0.0,0.0,1.5950332643110772
2020-09-25 06:00:00,2020,9,25,6,4.0272049855615215,2.0136024927807608,0.0,0.0,2.0136024927807608
2020-09-25 12:00:00,2020,9,25,12,6.771150438202053,3.3855752191010264,0.0,0.0,3.3855752191010264
2020-09-25 18:00:00,2020,9,25,18,4.490179208044432,2.245089604022216,14.676955431642227,2.245089604022216,0.0
2020-09-26 00:00:00,2020,9,26,0,2.7156587773510124,1.3578293886755062,0.0,0.0,1.3578293886755062
2020-09-26 06:00:00,2020,9,26,6,3.0005556348282547,1.5002778174141274,0.0,0.0,1.5002778174141274
2020-09-26 12:00:00,2020,9,26,12,6.634462665994215,3.3172313329971077,0.0,0.0,3.3172313329971077
2020-09-26 18:00:00,2020,9,26,18,3.376189696738232,1.688094848369116,0.0,0.0,1.688094848369116
2020-09-27 00:00:00,2020,9,27,0,2.885949881459121,1.4429749407295605,0.0,0.0,1.4429749407295605
2020-09-27 06:00:00,2020,9,27,6,3.2626046969726934,1.6313023484863467,0.0,0.0,1.6313023484863467
2020-09-27 12:00:00,2020,9,27,12,5.816600533321779,2.9083002666608895,0.0,0.0,2.9083002666608895
2020-09-27 18:00:00,2020,9,27,18,3.4891226582832395,1.7445613291416198,0.0,0.0,1.7445613291416198
2020-09-28 00:00:00,2020,9,28,0,3.111992149969696,1.555996074984848,0.0,0.0,1.555996074984848
2020-09-28 06:00:00,2020,9,28,6,3.512955410450848,1.756477705225424,0.0,0.0,1.756477705225424
2020-09-28 12:00:00,2020,9,28,12,5.839120280677565,2.9195601403387825,0.0,0.0,2.9195601403387825
2020-09-28 18:00:00,2020,9,28,18,3.939085848193425,1.9695429240967126,0.0,0.0,1.9695429240967126
2020-09-29 00:00:00,2020,9,29,0,3.197683102504642,1.598841551252321,0.0,0.0,1.598841551252321
2020-09-29 06:00:00,2020,9,29,6,3.528429856143985,1.7642149280719925,0.0,0.0,1.7642149280719925
2020-09-29 12:00:00,2020,9,29,12,5.894809971814735,2.9474049859073674,0.0,0.0,2.9474049859073674
2020-09-29 18:00:00,2020,9,29,18,3.2882153847507785,1.6441076923753892,0.0,0.0,1.6441076923753892
2020-09-30 00:00:00,2020,9,30,0,3.1672763221503533,1.5836381610751766,0.0,0.0,1.5836381610751766
2020-09-30 06:00:00,2020,9,30,6,3.664034036880336,1.832017018440168,0.0,0.0,1.832017018440168
2020-09-30 12:00:00,2020,9,30,12,6.066577883094224,3.033288941547112,0.0,0.0,3.033288941547112
2020-09-30 18:00:00,2020,9,30,18,3.520241100446511,1.7601205502232555,0.0,0.0,1.7601205502232555
2020-10-01 00:00:00,2020,10,1,0,2.3408024569001635,1.1704012284500818,0.0,0.0,1.1704012284500818
2020-10-01 06:00:00,2020,10,1,6,4.024817346264784,2.012408673132392,0.0,0.0,2.012408673132392
2020-10-01 12:00:00,2020,10,1,12,5.770495802828014,2.885247901414007,0.0,0.0,2.885247901414007
2020-10-01 18:00:00,2020,10,1,18,3.34903391600102,1.67451695800051,0.0,0.0,1.67451695800051
2020-10-02 00:00:00,2020,10,2,0,3.119891488697617,1.5599457443488085,0.0,0.0,1.5599457443488085
2020-10-02 06:00:00,2020,10,2,6,3.391929648164441,1.6959648240822205,0.0,0.0,1.6959648240822205
